YEAR_RECORD|STATE_CODE|ROUTE_ID|BEGIN_POINT|END_POINT|SECTION_LENGTH|SAMPLE_ID
2010|41|00100I00|186.17|188.01|1.84|000I00518617
2010|41|00100I00|189.65|190.03|.38|000I00518965
2010|41|00100I00|197.4|199.15|1.75|000I00519738
2010|41|00100I00|231.55|233.23|1.68|000I00523155
2010|41|00100I00|240.2|240.33|.13|000I00524020
2010|41|00100I00|240.33|240.66|.33|000I00524033
2010|41|00100I00|272.87|275.84|2.97|000I00527287
2010|41|00100I00|275.84|276.18|.34|000I00527584
2010|41|00100I00|280.81|281.33|.52|000I00528081
2010|41|00100I00|282.65|282.99|.34|000I00528265
2010|41|00100I00|292.91|293.13|.22|000I00529291
2010|41|00100I00|299.23|299.56|.33|000I00529923
2010|41|00100I00|307.71|307.97|.26|000I00530770
2010|41|00200I00|.29|.66|.37|1000200001
2010|41|00200I00|5.03|5.52|.49|1000200501
2010|41|00200I00|6.18|6.25|.07|1000200618
2010|41|00200I00|6.25|6.73|.48|1000200625
2010|41|00200I00|13.33|14.05|.72|000I08400465
2010|41|00200I00|35.84|36.22|.38|000I08402716
2010|41|00200I00|37.65|40.27|2.62|000I08403760
2010|41|00200I00|40.83|41.05|.22|000I08403215
2010|41|00200I00|47.53|50.99|3.46|000I08404753
2010|41|00200I00|67.72|69.84|2.12|000I08405896
2010|41|00200I00|85.22|85.51|.29|000I08407654
2010|41|00200I00|87.79|88.48|.69|000I08408779
2010|41|00200I00|88.48|88.83|.35|000I08407980
2010|41|00200I00|95.91|97.14|1.23|000I08409591
2010|41|00200I00|97.14|99.85|2.71|000I08409714
2010|41|00200I00|128.76|129.04|.28|000I08412876
2010|41|00200I00|147.35|149.5|2.15|000I08414735
2010|41|00200I00|149.5|151.75|2.25|000I08414082
2010|41|00200I00|159.3|163.5|4.2|000I08415930
2010|41|00200I00|163.5|164.16|.66|000I08416350
2010|41|00200I00|164.16|165.76|1.6|000I08416416
2010|41|00200I00|166.23|167.58|1.35|000I08415755
2010|41|00200I00|184.87|185.87|1|1000218480
2010|41|00400I00|39.33|42.61|3.28|1000403933
2010|41|00400I00|46.08|56.08|10|1000405000
2010|41|00400I00|74.83|78.53|3.7|1000407561
2010|41|00400I00|97.29|98.29|1|1000409720
2010|41|00400I00|121.46|121.98|.52|1000412178
2010|41|00400I00|134.11|134.6|.49|1000413411
2010|41|00400I00|134.6|134.93|.33|1000413460
2010|41|00400I00|137|138.11|1.11|1004013700
2010|41|00400I00|140.52|140.87|.35|1000414069
2010|41|00400I00|213.09|219.89|6.8|1000421326
2010|41|00400I00|252.49|254.34|1.85|1000425334
2010|41|00500I00|62.58|69.07|6.49|500000065810
2010|41|00500I00|105.26|105.4|.14|1000510564
2010|41|00500I00|134.39|141.34|6.95|1000513448
2010|41|00500I00|160.43|161.97|1.54|1000516190
2010|41|00500I00|164.89|169.01|4.12|500000168010
2010|41|00500I00|177.14|179.49|2.35|X01000517714
2010|41|00500I00|183.25|190.67|7.42|1000518197
2010|41|00600I00|177.36|177.98|.62|000I08416868
2010|41|00600I00|207.47|209.54|2.07|000I08420747
2010|41|00600I00|211.54|213.06|1.52|000I08420242
2010|41|00600I00|213.06|213.32|.26|000I08421306
2010|41|00600I00|229.67|233.95|4.28|000I08422099
2010|41|00600I00|257.46|259.22|1.76|000I08425746
2010|41|00600I00|283.64|285.33|1.69|000I08428364
2010|41|00600I00|285.33|285.68|.35|000I08427665
2010|41|00600I00|286.2|290.03|3.83|000I08427752
2010|41|00600I00|323.18|324.6|1.42|000I08431450
2010|41|00600I00|340.42|342.12|1.7|000I08434042
2010|41|00600I00|352|353.04|1.04|000I08434332
2010|41|00600I00|353.04|353.41|.37|000I08435304
2010|41|00700I00|.94|1.54|.6|1000700111
2010|41|00700I00|83.79|91.27|7.48|1000708379
2010|41|00700I00|160.85|165.6|4.75|1000716120
2010|41|00700I00|195.73|202.63|6.9|1000719573
2010|41|00700I00|229.98|237.23|7.25|1000723828
2010|41|00700I00|246.82|251.11|4.29|1000724679
2010|41|00800I00|6.19|9.06|2.87|1000800619
2010|41|00800I00|31.92|32.77|.85|1000803192
2010|41|00900I00|91.37|92.02|.65|1000909137
2010|41|00900I00|95.33|96.15|.82|1000909631
2010|41|00900I00|114.91|115.34|.43|1000911491
2010|41|00900I00|139.99|140.09|.1|1000913999
2010|41|00900I00|145.64|145.74|.1|1000914565
2010|41|00900I00|198.58|202.69|4.11|1000919858
2010|41|00900I00|252.65|253.65|1|1000925270
2010|41|00900I00|326.47|327.49|1.02|1000932640
2010|41|01000I00|68.59|71.42|2.83|1001007107
2010|41|01200I00|4.53|7.46|2.93|1001200481
2010|41|01600I00|14.03|14.13|.1|1001601403
2010|41|01800I00|19.12|20.12|1|1001801912
2010|41|01800I00|58.9|61.74|2.84|1001805890
2010|41|01900I00|2.31|8.26|5.95|1001900231
2010|41|02000I00|71.66|81.79|10.13|1002007166
2010|41|02000I00|81.79|82.02|.23|1002008553
2010|41|02000I00|93.91|95.78|1.87|200000094780
2010|41|02200I00|.69|.89|.2|1002200069
2010|41|02200I00|3.65|4.23|.58|1002200365
2010|41|02200I00|6.33|7.15|.82|1002200633
2010|41|02200I00|11.92|12.92|1|1002201193
2010|41|02500I00|.44|.54|.1|1002500044
2010|41|02500I00|.68|.78|.1|250000000680
2010|41|02500I00|6.58|7.58|1|1002500658
2010|41|02500I00|9.33|10.33|1|1002500933
2010|41|02600I00|1|1.15|.15|261002600035
2010|41|02600I00|22.48|22.74|.26|1002602248
2010|41|02900I00|15.9|16.13|.23|1002901599
2010|41|03000D00|25.71|25.96|.25|0010030W2565
2010|41|03000I00|.29|1.29|1|1003000028
2010|41|03000I00|5.86|6.62|.76|1003000588
2010|41|03000I00|16.14|16.17|.03|1003001612
2010|41|03000I00|22.04|22.83|.79|1003002204
2010|41|03000I00|25.43|25.74|.31|1003002565
2010|41|03500I00|31.14|37.53|6.39|1003503114
2010|41|03900I00|34.11|35.62|1.51|1003903411
2010|41|04100I00|.87|1.37|.5|1004100087
2010|41|04100I00|96.89|98.36|1.47|1004109689
2010|41|04500I00|34.58|35.62|1.04|1004503470
2010|41|04500I00|50.98|51.74|.76|1004505120
2010|41|04500I00|53.91|56.17|2.26|1004505411
2010|41|04700D00|73.31|73.44|.13|0010047W7331
2010|41|04700I00|27.85|29.41|1.56|1004702773
2010|41|04700I00|67.14|68.34|1.2|1004706612
2010|41|04700I00|73.44|73.75|.31|1004707344
2010|41|05200I00|72.7|76.6|3.9|1005207458
2010|41|05400I00|4.84|4.94|.1|540004840
2010|41|06100I00|1.62|2.2|.58|000I40500162
2010|41|06300I00|9.79|10.58|.79|1006300999
2010|41|06400I00|1.27|2.12|.85|000I20528921
2010|41|06400I00|21.59|22.61|1.02|0I2050002159
2010|41|06900I00|5.62|6.18|.56|1006900562
2010|41|07200I00|8.26|8.48|.22|1007200826
2010|41|072ACI00|4.79|4.89|.1|244080100000
2010|41|08100I00|28.86|29.72|.86|1008102886
2010|41|09100I00|22.88|23.04|.16|910022880
2010|41|09100I00|43|43.35|.35|1009104089
2010|41|09100I00|70.67|72.33|1.66|1009107233
2010|41|09100I00|79.77|81.09|1.32|1009108094
2010|41|09100I00|83.93|84.1|.17|1009108391
2010|41|09100I00|84.83|84.93|.1|1009108483
2010|41|09100I00|121.7|121.86|.16|1009112170
2010|41|09200I00|4.52|5.23|.71|1009200432
2010|41|09200I00|27.94|28.04|.1|1009202794
2010|41|09200I00|47.34|48.13|.79|1009204783
2010|41|10500I00|0|.38|.38|1010500000
2010|41|12300I00|6.65|7.76|1.11|123000757000
2010|41|14300I00|9.03|9.13|.1|1014300900
2010|41|14400I00|0|.91|.91|1014400000
2010|41|14400I00|1.76|2.48|.72|1014400176
2010|41|14400I00|6.69|7.06|.37|1014400669
2010|41|16000I00|4.37|5.73|1.36|1016000437
2010|41|18100I00|22.97|23.69|.72|1018102310
2010|41|19100I00|3.86|3.96|.1|1019100385
2010|41|19400I00|6.8|7.02|.22|1019400680
2010|41|21000I00|14.03|15.36|1.33|1021001403
2010|41|21100I00|.73|1.73|1|1021100073
2010|41|21500I00|.19|4.75|4.56|1021500335
2010|41|22700I00|7.19|9.05|1.86|1022700716
2010|41|27200I00|30.52|31.09|.57|1027203041
2010|41|28100I00|.78|1.17|.39|1028100078
2010|41|29000I00|14.73|21.31|6.58|10290001473
2010|41|32100I00|8.42|11.44|3.02|1032100842
2010|41|33000I00|21.19|26.6|5.41|1033002380
2010|41|34100I00|9.9|19.19|9.29|1034101000
2010|41|35100I00|.84|6.51|5.67|1035100084
2010|41|44000I00|6.11|16.23|10.12|440000006280
2010|41|44000I00|68.56|73.35|4.79|440000068710
2010|41|44200I00|37.79|48.25|10.46|1044203779
2010|41|45100I00|.03|1.03|1|1045100000
2010|41|45600I00|59.38|66.18|6.8|1045605939
2010|41|45600I00|66.18|74.01|7.83|1045606618
2010|41|00100I00|0|.75|.75|000I00500000
2010|41|00100I00|13.12|14.17|1.05|000I00501322
2010|41|00100I00|27.58|28.95|1.37|000I00502758
2010|41|00100I00|28.95|30.29|1.34|000I00502894
2010|41|00100I00|35.62|40.83|5.21|000I00503565
2010|41|00100I00|45.93|48.82|2.89|000I00504593
2010|41|00100I00|75.69|75.83|.14|000I00507569
2010|41|00100I00|75.83|76.78|.95|000I00507583
2010|41|00100I00|79.29|80.33|1.04|000I00507929
2010|41|00100I00|98.28|99.13|.85|000I00509828
2010|41|00100I00|101.89|103.95|2.06|000I00510189
2010|41|00100I00|112.5|112.68|.18|000I00511250
2010|41|00100I00|113.44|115.6|2.16|000I00511344
2010|41|00100I00|124.47|124.9|.43|000I00512447
2010|41|00100I00|129.32|131.47|2.15|000I00512932
2010|41|00100I00|141|141.9|.9|000I00514071
2010|41|00100I00|146.28|148.42|2.14|000I00514628
2010|41|00100I00|190.74|191.89|1.15|000I00519074
2010|41|00100I00|243.53|244.46|.93|000I00524353
2010|41|00100I00|263.49|270.78|7.29|000I00526349
2010|41|00100I00|271.85|272.87|1.02|000I00527185
2010|41|00100I00|277.71|278.32|.61|000I00527771
2010|41|00100I00|286.18|286.47|.29|000I00528618
2010|41|00100I00|286.47|287.42|.95|000I00528647
2010|41|00100I00|292.2|292.77|.57|000I00529220
2010|41|00100I00|293.32|293.43|.11|000I00529332
2010|41|00100I00|302.68|302.91|.23|000I00530268
2010|41|00100I00|303.88|304.5|.62|000I00530388
2010|41|00100IZ1|11.44|11.47|.03|000I005Z1146
2010|41|00200I00|1.21|1.33|.12|1000200121
2010|41|00200I00|2.35|2.55|.2|1000200235
2010|41|00200I00|7.32|7.37|.05|000I08400031
2010|41|00200I00|27.86|31.39|3.53|000I08402786
2010|41|00200I00|61.14|62.06|.92|000I08406114
2010|41|00200I00|81.39|82.08|.69|000I08408139
2010|41|00200I00|85.51|87.01|1.5|000I08408551
2010|41|00200I00|123.93|125.5|1.57|000I08411525
2010|41|00200I00|130.87|131.5|.63|000I08413087
2010|41|00200I00|136.95|137.35|.4|000I08413695
2010|41|00200I00|158.37|159.07|.7|000I08414969
2010|41|00200I00|178.7|181.74|3.04|1000217870
2010|41|00200I00|182.56|183.56|1|1000218256
2010|41|00300I00|6.38|6.56|.18|30006430
2010|41|00400I00|.98|1.08|.1|1000400096
2010|41|00400I00|30.14|33.09|2.95|400000030140
2010|41|00400I00|69.74|74.26|4.52|1000407131
2010|41|00400I00|130.18|131.18|1|1000413018
2010|41|00400I00|227.76|236|8.24|1000422777
2010|41|00400I00|247.54|249.08|1.54|1000424915
2010|41|00400I00|257.7|259.85|2.15|1000425770
2010|41|00400I00|275.48|275.58|.1|1000427548
2010|41|00500I00|131.14|133|1.86|1000513114
2010|41|00500I00|175.58|177.14|1.56|500000175590
2010|41|00500I00|230.7|240.07|9.37|1000523123
2010|41|00600I00|179.43|180.4|.97|000I08417943
2010|41|00600I00|188.83|193.53|4.7|000I08418883
2010|41|00600I00|193.53|198.54|5.01|000I08419353
2010|41|00600I00|199.53|202.87|3.34|000I08419953
2010|41|00600I00|210.96|211.54|.58|000I08421096
2010|41|00600I00|216.04|217.74|1.7|000I08421604
2010|41|00600I00|224.36|226.76|2.4|000I08422436
2010|41|00600I00|243.99|248.94|4.95|000I08423531
2010|41|00600I00|290.03|297.11|7.08|000I08428135
2010|41|00600I00|371.45|374.4|2.95|000I08437145
2010|41|00700I00|18.01|20.4|2.39|1000701513
2010|41|00700I00|91.27|101.11|9.84|1000709127
2010|41|00700I00|238.28|239.28|1|1000723828
2010|41|00700I00|240.63|245.71|5.08|1000724063
2010|41|00900I00|5.31|6.31|1|1000900531
2010|41|00900I00|48.53|49.57|1.04|1000904873
2010|41|00900I00|88.35|89.77|1.42|1000908835
2010|41|00900I00|92.21|92.9|.69|1000909137
2010|41|00900I00|164.31|166.26|1.95|1000916526
2010|41|00900I00|196.71|198.09|1.38|1000919671
2010|41|00900I00|331.07|332.9|1.83|1000931070
2010|41|01000I00|8.37|10.95|2.58|1001000973
2010|41|01000I00|20.73|22.35|1.62|1001002073
2010|41|01200I00|42.27|43.27|1|1001204227
2010|41|01500I00|11.83|14.2|2.37|1001501173
2010|41|01500I00|50.34|54.97|4.63|1001505430
2010|41|01600I00|18.13|19.13|1|1001601813
2010|41|01600I00|22.04|23.04|1|1001602205
2010|41|01600I00|46.14|56.57|10.43|1001604614
2010|41|01600I00|71.5|74.81|3.31|1001607185
2010|41|01900I00|23.16|29.24|6.08|1001902319
2010|41|01900I00|80.64|90.64|10|190000080640
2010|41|02000I00|25.68|33|7.32|1002002568
2010|41|02000I00|63.39|64.39|1|1002006339
2010|41|02100I00|1.86|1.96|.1|1002100188
2010|41|02100I00|13.66|17.73|4.07|210000013660
2010|41|02600I00|23.87|24.4|.53|1002602387
2010|41|02600I00|57.52|57.82|.3|1002605752
2010|41|02600I00|59.86|63.5|3.64|1002605986
2010|41|02800I00|71.55|77.28|5.73|280000074590
2010|41|03000D00|25.96|26.18|.22|0010030W2596
2010|41|03000I00|6.62|8.58|1.96|1003000766
2010|41|03000I00|11.79|12.72|.93|1003001177
2010|41|03000I00|21.19|22.04|.85|1003002119
2010|41|03000I00|24.91|25.43|.52|1003002472
2010|41|03000I00|25.9|26.14|.24|1003002590
2010|41|03100I00|9.87|9.98|.11|1003100973
2010|41|03300I00|0|.1|.1|1003300000
2010|41|03900I00|26.77|27.77|1|1003902677
2010|41|03900I00|49.91|50.91|1|1003904991
2010|41|04100I00|28.11|31.14|3.03|1004102818
2010|41|04100I00|77.54|87.49|9.95|1004107754
2010|41|04200I00|4.07|4.46|.39|1004200592
2010|41|04200I00|4.59|7.5|2.91|1004200592
2010|41|04200I00|62.76|68.66|5.9|1004205966
2010|41|04700I00|14|15.12|1.12|1004701391
2010|41|04700I00|65.79|67.14|1.35|1004706454
2010|41|04700I00|70.7|70.92|.22|1004707070
2010|41|04700I00|71.41|72.18|.77|1004707141
2010|41|04700I00|72.42|73.31|.89|1004707242
2010|41|04700I00|73.31|73.44|.13|1004707331
2010|41|04800I00|10.3|15.52|5.22|1004801030
2010|41|04900I00|37.28|42.31|5.03|1004903728
2010|41|05000I00|-4.46|-4.36|.1|0010050X0446
2010|41|05000I00|14.36|16.01|1.65|1005001436
2010|41|05000I00|24.11|25.25|1.14|1005002423
2010|41|05200I00|8.44|15.4|6.96|520000011920
2010|41|05200I00|28.34|28.75|.41|1005202834
2010|41|05200I00|44.77|45.38|.61|1005204477
2010|41|05300I00|66.37|68.4|2.03|1005306681
2010|41|05800I00|29.09|29.51|.42|1005802906
2010|41|06100I00|1.17|1.62|.45|000I40530077
2010|41|06300D00|11.68|11.96|.28|1006301168
2010|41|06300I00|21.27|21.87|.6|1006302127
2010|41|06300I00|21.87|21.96|.09|1006302187
2010|41|06400I00|2.12|3.16|1.04|000I20500212
2010|41|06400I00|16.83|17.79|.96|000I20501683
2010|41|06400I00|21.48|21.59|.11|0I2050002148
2010|41|06400I00|24.88|25.65|.77|0I2050024880
2010|41|06900I00|3.1|4.01|.91|1006900310
2010|41|06900I00|11.66|12.78|1.12|1006901166
2010|41|06900I00|12.78|13|.22|1006901276
2010|41|07100I00|21.17|24.69|3.52|1099900079
2010|41|07100I00|35.23|41.85|6.62|1007103523
2010|41|07200I00|.43|1.54|1.11|7200043
2010|41|07200I00|5.17|5.25|.08|720000517
2010|41|07200I00|7.52|7.92|.4|720000007690
2010|41|08100I00|22.03|22.51|.48|1008102203
2010|41|09100I00|8.65|8.82|.17|1009100865
2010|41|09100I00|18.76|19.86|1.1|1009101933
2010|41|09100I00|24.58|25.35|.77|1009102449
2010|41|09100I00|65.27|66.27|1|1009106527
2010|41|09100I00|84.12|84.26|.14|1009108409
2010|41|09100I00|116.74|117.04|.3|1009111674
2010|41|09200I00|.95|1.48|.53|000I50530272
2010|41|10400I00|2.37|3.13|.76|10010400237
2010|41|12300I00|5.15|5.25|.1|1230005150
2010|41|14000I00|19.02|19.33|.31|1014001908
2010|41|14400I00|.91|1.76|.85|1014400091
2010|41|15100I00|0|.49|.49|1015100000
2010|41|16200I00|23.23|24.23|1|1016202328
2010|41|16200I00|33.61|34.61|1|1016203361
2010|41|17100I00|3.2|3.96|.76|1017100320
2010|41|18000I00|6.06|10.92|4.86|10180000606
2010|41|21000I00|17.11|17.21|.1|1021001711
2010|41|22700I00|0|.22|.22|000I10519715
2010|41|24200I00|0|1.81|1.81|10242000000
2010|41|27000I00|2.29|3.11|.82|1027000301
2010|41|27000I00|14.76|18.3|3.54|1027001544
2010|41|27000I00|57.15|63.96|6.81|1027005870
2010|41|27000I00|63.96|64.73|.77|1027006459
2010|41|27000I00|65.56|65.91|.35|X01027006556
2010|41|41500I00|21.13|28.96|7.83|10415002113
2010|41|44000I00|43.3|53.3|10|440000004680
2010|41|44200I00|73.06|83.06|10|1044207300
