IIT_INV_TYPE|IIT_ADMIN_UNIT|IIT_START_DATE|GRAPH_ID|GRAPH_PATH|GRAPH_NM|GRAPH_DESC
SNGR|S|24-MAR-2015|516|C:\USR\R2SIGN\SYM\R9-5.PNG|R9-5|PEDESTRIAN CROSSING
SNGR|S|24-MAR-2015|517|C:\USR\R2SIGN\SYM\R9-6.PNG|R9-6|PEDESTRIAN CROSSING
SNGR|S|24-MAR-2015|518|C:\USR\R2SIGN\SYM\R9-7.PNG|R9-7|LANE USE CONTROL
SNGR|S|24-MAR-2015|519|C:\USR\R2SIGN\SYM\S1-1.PNG|S1-1|SCHOOL ADVANCE
SNGR|S|24-MAR-2015|520|C:\USR\R2SIGN\SYM\S2-1.PNG|S2-1|SCHOOL CROSSING
SNGR|S|24-MAR-2015|521|C:\USR\R2SIGN\SYM\S4-1.PNG|S4-1|SCHOOL SPEED LIMIT (SUPPLEMENTAL PLAQUE)
SNGR|S|24-MAR-2015|522|C:\USR\R2SIGN\SYM\S4-2.PNG|S4-2|SCHOOL SPEED LIMIT (SUPPLEMENTAL PLAQUE)
SNGR|S|24-MAR-2015|523|C:\USR\R2SIGN\SYM\S4-3.PNG|S4-3|SCHOOL SPEED LIMIT (SUPPLEMENTAL PLAQUE)
SNGR|S|24-MAR-2015|524|C:\USR\R2SIGN\SYM\S4-4.PNG|S4-4|SCHOOL SPEED LIMIT (SUPPLEMENTAL PLAQUE)
SNGR|S|24-MAR-2015|525|C:\USR\R2SIGN\SYM\S5-1.PNG|S5-1|SCHOOL SPEED LIMIT
SNGR|S|24-MAR-2015|526|C:\USR\R2SIGN\SYM\S5-2.PNG|S5-2|END SCHOOL ZONE
SNGR|S|24-MAR-2015|527|C:\USR\R2SIGN\SYM\W10-2.PNG|W10-2|ADVANCE RAILROAD CROSSING
SNGR|S|24-MAR-2015|528|C:\USR\R2SIGN\SYM\W10-3.PNG|W10-3|ADVANCE RAILROAD CROSSING
SNGR|S|24-MAR-2015|529|C:\USR\R2SIGN\SYM\W10-4.PNG|W10-4|ADVANCE RAILROAD CROSSING
SNGR|S|24-MAR-2015|530|C:\USR\R2SIGN\SYM\W11-2.PNG|W11-2|ADVANCE PEDESTRIAN CROSSING
SNGR|S|24-MAR-2015|531|C:\USR\R2SIGN\SYM\W11-7.PNG|W11-7|ADVANCE HORSE CROSSING
SNGR|S|24-MAR-2015|532|C:\USR\R2SIGN\SYM\W11-8.PNG|W11-8|ADVANCE FIRE STATION CROSSING
SNGR|S|24-MAR-2015|533|C:\USR\R2SIGN\SYM\W11-9.PNG|W11-9|ADVANCE HANDICAPPED CROSSING
SNGR|S|24-MAR-2015|534|C:\USR\R2SIGN\SYM\W11-10.PNG|W11-10|ADVANCE TRUCK CROSSING
SNGR|S|24-MAR-2015|535|C:\USR\R2SIGN\SYM\W5-4.PNG|W5-4|BIKEWAY NARROWS
SNGR|S|24-MAR-2015|536|C:\USR\R2SIGN\SYM\W7-2A.PNG|W7-2A|HILL (SUPPLEMENTAL PLAQUE)
SNGR|S|24-MAR-2015|537|C:\USR\R2SIGN\SYM\W8-9A.PNG|W8-9A|SHOULDER DROP OFF
SNGR|S|24-MAR-2015|538|C:\USR\R2SIGN\SYM\W20-1.PNG|W20-1|ROAD WORK
SNGR|S|24-MAR-2015|539|C:\USR\R2SIGN\SYM\W20-2.PNG|W20-2|DETOUR
SNGR|S|24-MAR-2015|540|C:\USR\R2SIGN\SYM\W20-3.PNG|W20-3|ROAD CLOSED
SNGR|S|24-MAR-2015|541|C:\USR\R2SIGN\SYM\W20-4.PNG|W20-4|ONE LANE ROAD
SNGR|S|24-MAR-2015|542|C:\USR\R2SIGN\SYM\W20-5.PNG|W20-5|RIGHT LANE CLOSED
SNGR|S|24-MAR-2015|543|C:\USR\R2SIGN\SYM\W20-7.PNG|W20-7|FLAGGER
SNGR|S|24-MAR-2015|544|C:\USR\R2SIGN\SYM\W20-7A.PNG|W20-7A|FLAGGER
SNGR|S|24-MAR-2015|545|C:\USR\R2SIGN\SYM\W21-1.PNG|W21-1|CONSTRUCTION WORKERS
SNGR|S|24-MAR-2015|546|C:\USR\R2SIGN\SYM\W21-1A.PNG|W21-1A|CONSTRUCTION WORKERS
SNGR|S|24-MAR-2015|547|C:\USR\R2SIGN\SYM\W21-2.PNG|W21-2|FRESH OIL
SNGR|S|24-MAR-2015|548|C:\USR\R2SIGN\SYM\W21-3.PNG|W21-3|ROAD MACHINERY AHEAD
SNGR|S|24-MAR-2015|549|C:\USR\R2SIGN\SYM\W21-4.PNG|W21-4|ROAD WORK
SNGR|S|24-MAR-2015|550|C:\USR\R2SIGN\SYM\W21-5.PNG|W21-5|SHOULDER WORK
SNGR|S|24-MAR-2015|551|C:\USR\R2SIGN\SYM\W21-6.PNG|W21-6|SURVEY CREW
SNGR|S|24-MAR-2015|552|C:\USR\R2SIGN\SYM\W22-1.PNG|W22-1|BLASTING ZONE
SNGR|S|24-MAR-2015|553|C:\USR\R2SIGN\SYM\W22-2.PNG|W22-2|BLASTING ZONE
SNGR|S|24-MAR-2015|554|C:\USR\R2SIGN\SYM\W22-3.PNG|W22-3|END BLASTING ZONE
SNGR|S|24-MAR-2015|555|C:\USR\R2SIGN\SYM\W8-10.PNG|W8-10|SLIPPERY WHEN WET (BICYCLE)
SNGR|S|24-MAR-2015|557|C:\USR\R2SIGN\SYM\E6-2.PNG|E6-2|PULL THRU
SNGR|S|24-MAR-2015|558|C:\USR\R2SIGN\SYM\E6-2A.PNG|E6-2A|PULL THRU
SNGR|S|24-MAR-2015|559|C:\USR\R2SIGN\SYM\M2-2.PNG|M2-2|COMBINATION JUNCTION
SNGR|S|24-MAR-2015|562|C:\USR\R2SIGN\SYM\R6-2L.PNG|R6-2L|ONE WAY/LEFT
SNGR|S|24-MAR-2015|565|C:\USR\R2SIGN\SYM\W1-4CL.PNG|W1-4CL|TRIPLE LEFT REVERSE CURVE
SNGR|S|24-MAR-2015|566|C:\USR\R2SIGN\SYM\W1-4CR.PNG|W1-4CR|TRIPLE RIGHT REVERSE CURVE
SNGR|S|24-MAR-2015|567|C:\USR\R2SIGN\SYM\W8-11.PNG|W8-11|UNEVEN LANES
SNGR|S|24-MAR-2015|568|C:\USR\R2SIGN\SYM\W8-12.PNG|W8-12|NO CENTER STRIPE
SNGR|S|24-MAR-2015|569|C:\USR\R2SIGN\SYM\OM-1VAR1.PNG|OM-1VAR1|OBJECT MARKER
SNGR|S|24-MAR-2015|570|C:\USR\R2SIGN\SYM\OM-1VAR2.PNG|OM-1VAR2|OBJECT MARKER
SNGR|S|24-MAR-2015|571|C:\USR\R2SIGN\SYM\OM-1VAR3.PNG|OM-1VAR3|OBJECT MARKER
SNGR|S|24-MAR-2015|572|C:\USR\R2SIGN\SYM\OM-2HOR1.PNG|OM-2HOR1|OBJECT MARKER
SNGR|S|24-MAR-2015|573|C:\USR\R2SIGN\SYM\OM-2HOR2.PNG|OM-2HOR2|OBJECT MARKER
SNGR|S|24-MAR-2015|574|C:\USR\R2SIGN\SYM\OM-2VER1.PNG|OM-2VER1|OBJECT MARKER
SNGR|S|24-MAR-2015|575|C:\USR\R2SIGN\SYM\OM-2VER2.PNG|OM-2VER2|OBJECT MARKER
SNGR|S|24-MAR-2015|576|C:\USR\R2SIGN\SYM\OM-3R.PNG|OM-3R|OBJECT MARKER
SNGR|S|24-MAR-2015|581|C:\USR\R2SIGN\SYM\W1-4BL.PNG|W1-4BL|DOUBLE LEFT REVERSE CURVE
SNGR|S|24-MAR-2015|582|C:\USR\R2SIGN\SYM\W1-4BR.PNG|W1-4BR|DOUBLE RIGHT REVERSE CURVE
SNGR|S|24-MAR-2015|583|C:\USR\R2SIGN\SYM\W3-2.PNG|W3-2|YIELD AHEAD
SNGR|S|24-MAR-2015|584|C:\USR\R2SIGN\SYM\M1-5A.PNG|M1-5A|STATE ROUTE MARKER
SNGR|S|24-MAR-2015|585|C:\USR\R2SIGN\SYM\OM-END1.PNG|OM-END1|END OF ROAD MARKER
SNGR|S|24-MAR-2015|586|C:\USR\R2SIGN\SYM\OM-END2.PNG|OM-END2|END OF ROAD MARKER
SNGR|S|24-MAR-2015|587|C:\USR\R2SIGN\SYM\OM-END3.PNG|OM-END3|END OF ROAD MARKER
SNGR|S|24-MAR-2015|648|C:\USR\R2SIGN\SYM\E1-1A.PNG|E1-1A|ADVANCE INTERCHANGE
SNGR|S|24-MAR-2015|649|C:\USR\R2SIGN\SYM\R8-3B.PNG|R8-3B|PARKING REGULATION
SNGR|S|24-MAR-2015|650|C:\USR\R2SIGN\SYM\R8-3C.PNG|R8-3C|PARKING REGULATION
SNGR|S|24-MAR-2015|651|C:\USR\R2SIGN\SYM\M1-4A.PNG|M1-4A|US ROUTE MARKER
SNGR|S|24-MAR-2015|652|C:\USR\R2SIGN\SYM\W10-1A.PNG|W10-1A|ADVANCE RAILROAD XING SUPPLEMENTAL PLAQUE
SNGR|S|24-MAR-2015|653|C:\USR\R2SIGN\SYM\R8-9.PNG|R8-9|EMERGENCY PARKING REGULATION
SNGR|S|24-MAR-2015|654|C:\USR\R2SIGN\SYM\W8-9B.PNG|W8-9B|SHOULDER DROP OFF
SNGR|S|24-MAR-2015|655|C:\USR\R2SIGN\SYM\W20-7B.PNG|W20-7B|BE PREPARED TO STOP
SNGR|S|24-MAR-2015|656|C:\USR\R2SIGN\SYM\M4-8B.PNG|M4-8B|END DETOUR MARKER
SNGR|S|24-MAR-2015|657|C:\USR\R2SIGN\SYM\OW3-5.PNG|OW3-5|SPEED REDUCTION
SNGR|S|24-MAR-2015|658|C:\USR\R2SIGN\SYM\OD9-10.PNG|OD9-10|I SIGN SYMBOL
SNGR|S|24-MAR-2015|659|C:\USR\R2SIGN\SYM\OD9-10A.PNG|OD9-10a|WELCOME CENTER
SNGR|S|24-MAR-2015|660|C:\USR\R2SIGN\SYM\OD9-10B.PNG|OD9-10b|VISITOR INFO
SNGR|S|24-MAR-2015|661|C:\USR\R2SIGN\SYM\OR12-6.PNG|OR12-6|BRIDGE WEIGHT LIMIT…
SNGR|S|24-MAR-2015|662|C:\USR\R2SIGN\SYM\OW16-10.PNG|OW16-10|BYPASS PHOTO ENFORCED
SNGR|S|24-MAR-2015|663|C:\USR\R2SIGN\SYM\OW16-10.PNG|OW16-10|BYPASS PHOTO ENFORCED
SNGR|S|24-MAR-2015|664|C:\USR\R2SIGN\SYM\OW22-1.PNG|OW22-1|CHAIN-UP AREA SIGNS
SNGR|S|24-MAR-2015|665|C:\USR\R2SIGN\SYM\OW22-2.PNG|OW22-2|CHAIN-UP AREA SIGNS
SNGR|S|24-MAR-2015|666|C:\USR\R2SIGN\SYM\OW22-4.PNG|OW22-4|CHAIN-UP AREA SIGNS
SNGR|S|24-MAR-2015|667|C:\USR\R2SIGN\SYM\OW22-5.PNG|OW22-5|CHAIN-UP AREA SIGNS
SNGR|S|24-MAR-2015|668|C:\USR\R2SIGN\SYM\OW22-6.PNG|OW22-6|CHAIN-UP AREA SIGNS
SNGR|S|24-MAR-2015|669|C:\USR\R2SIGN\SYM\OW22-3.PNG|OW22-3|CHAIN-UP AREA SIGNS
SNGR|S|24-MAR-2015|670|C:\USR\R2SIGN\SYM\OW15-6.PNG|OW15-6|CONGESTION
SNGR|S|24-MAR-2015|671|C:\USR\R2SIGN\SYM\OR22-7.PNG|OR22-7|CROSSWALK CLOSED
SNGR|S|24-MAR-2015|672|C:\USR\R2SIGN\SYM\OR22-8.PNG|OR22-8|CROSSWALK CLOSED W/ARROW
SNGR|S|24-MAR-2015|673|C:\USR\R2SIGN\SYM\OW1-10R.PNG|OW1-10R|CURVE MODIFIED
SNGR|S|24-MAR-2015|674|C:\USR\R2SIGN\SYM\OW1-11R.PNG|OW1-11R|CURVE MODIFIED
SNGR|S|24-MAR-2015|675|C:\USR\R2SIGN\SYM\OW14-1A.PNG|OW14-1A|DEAD END
SNGR|S|24-MAR-2015|676|C:\USR\R2SIGN\SYM\OW11-3.PNG|OW11-3|DEER
SNGR|S|24-MAR-2015|677|C:\USR\R2SIGN\SYM\OR7-8.PNG|OR7-8|DISABLED PARKING
SNGR|S|24-MAR-2015|678|C:\USR\R2SIGN\SYM\OR21-2.PNG|OR21-2|DIVING FROM BRIDGE PROHIBITED
SNGR|S|24-MAR-2015|679|C:\USR\R2SIGN\SYM\OR21-2A.PNG|OR21-2A|DIVING OR JUMPING FROM BRIDGE PROHIBITED
SNGR|S|24-MAR-2015|680|C:\USR\R2SIGN\SYM\OR5-1.PNG|OR5-1|DO NOT ENTER
SNGR|S|24-MAR-2015|681|C:\USR\R2SIGN\SYM\OR22-9.PNG|OR22-9|DO NOT PASS SNOWPLOWS ON THE RIGHT
SNGR|S|24-MAR-2015|682|C:\USR\R2SIGN\SYM\OR21-3A.PNG|OR21-3a|DON’T LITTER MAX. FINE $6250
SNGR|S|24-MAR-2015|683|C:\USR\R2SIGN\SYM\OW15-7.PNG|OW15-7|DRAW BRIDGE
SNGR|S|24-MAR-2015|684|C:\USR\R2SIGN\SYM\OW11-4.PNG|OW11-4|ELK
SNGR|S|24-MAR-2015|685|C:\USR\R2SIGN\SYM\OW11-5.PNG|OW11-5|ELK SYMBOL
SNGR|S|24-MAR-2015|686|C:\USR\R2SIGN\SYM\OW6-5A.PNG|OW6-5a|END EXPRESSWAY 1 MILE
SNGR|S|24-MAR-2015|687|C:\USR\R2SIGN\SYM\OW6-5.PNG|OW6-5|END EXPRESSWAY 1/2 MILE
SNGR|S|24-MAR-2015|688|C:\USR\R2SIGN\SYM\OW6-4.PNG|OW6-4|END FREEWAY ½ MILE
SNGR|S|24-MAR-2015|689|C:\USR\R2SIGN\SYM\OW6-4A.PNG|OW6-4a|END FREEWAY 1 MILE
SNGR|S|24-MAR-2015|690|C:\USR\R2SIGN\SYM\OR2-6A.PNG|OR2-6A|END SPEED ZONE
SNGR|S|24-MAR-2015|691|C:\USR\R2SIGN\SYM\OR2-6.PNG|OR2-6|END XX MPH SPEED ZONE
SNGR|S|24-MAR-2015|692|C:\USR\R2SIGN\SYM\OR18-1.PNG|OR18-1|ENTERING WINTER RECREATION...
SNGR|S|24-MAR-2015|693|C:\USR\R2SIGN\SYM\OR3-7A.PNG|OR3-7a|EXCEPT BUS
SNGR|S|24-MAR-2015|694|C:\USR\R2SIGN\SYM\OR20-5.PNG|OR20-5|FORM 2 LINES (PTR SIGN)
SNGR|S|24-MAR-2015|695|C:\USR\R2SIGN\SYM\OW1-8L.PNG|OW1-8L|FREEWAY CURVE LEFT
SNGR|S|24-MAR-2015|696|C:\USR\R2SIGN\SYM\OW1-8R.PNG|OW1-8R|FREEWAY CURVE RIGHT
SNGR|S|24-MAR-2015|697|C:\USR\R2SIGN\SYM\OW1-9L.PNG|OW1-9L|FREEWAY REVERSE CURVE LEFT
SNGR|S|24-MAR-2015|698|C:\USR\R2SIGN\SYM\OW1-9R.PNG|OW1-9R|FREEWAY REVERSE CURVE RIGHT
SNGR|S|24-MAR-2015|699|C:\USR\R2SIGN\SYM\OW8-13.PNG|OW8-13|GROOVED PAVEMENT W/SYMBOL
SNGR|S|24-MAR-2015|700|C:\USR\R2SIGN\SYM\OR22-2.PNG|OR22-2|HELMETS REQUIRED
SNGR|S|24-MAR-2015|701|C:\USR\R2SIGN\SYM\OW15-12.PNG|OW15-12|HIGH WATER
SNGR|S|24-MAR-2015|702|C:\USR\R2SIGN\SYM\OW22-7.PNG|OW22-7|HIGHWAY ADVISORY RADIO SIGN
SNGR|S|24-MAR-2015|703|C:\USR\R2SIGN\SYM\OW15-13.PNG|OW15-13|ICE
SNGR|S|24-MAR-2015|704|C:\USR\R2SIGN\SYM\OW19-1.PNG|OW19-1|IMPACT ATTENUATOR
SNGR|S|24-MAR-2015|705|C:\USR\R2SIGN\SYM\OR4-3.PNG|OR4-3|KEEP RIGHT EXCEPT TO PASS
SNGR|S|24-MAR-2015|706|C:\USR\R2SIGN\SYM\OR5-11.PNG|OR5-11|LANE RESTRICTION SIGNS
SNGR|S|24-MAR-2015|707|C:\USR\R2SIGN\SYM\OR4-14.PNG|OR4-14|LAW REQUIRES SLOW VEHICLES TO USE TURNOUTS
SNGR|S|24-MAR-2015|708|C:\USR\R2SIGN\SYM\OR3-5TD.PNG|OR3-5TD|LEFT AND RIGHT ARROW
SNGR|S|24-MAR-2015|709|C:\USR\R2SIGN\SYM\OR3-11C.PNG|OR3-11c|LEFT LANE BUS AND LEFT TURN ONLY
SNGR|S|24-MAR-2015|710|C:\USR\R2SIGN\SYM\OR3-11B.PNG|OR3-11b|LEFT LANE BUS ONLY
SNGR|S|24-MAR-2015|711|C:\USR\R2SIGN\SYM\OR3-7L.PNG|OR3-7L|LEFT LANE MUST TURN LEFT
SNGR|S|24-MAR-2015|712|C:\USR\R2SIGN\SYM\OR3-5L.PNG|OR3-5L|LEFT TURN ONLY
SNGR|S|24-MAR-2015|713|C:\USR\R2SIGN\SYM\OR10-10L.PNG|OR10-10L|LEFT TURN SIGNAL
SNGR|S|24-MAR-2015|714|C:\USR\R2SIGN\SYM\OR10-12.PNG|OR10-12|LEFT TURN YIELD . . .
SNGR|S|24-MAR-2015|715|C:\USR\R2SIGN\SYM\OR17-1.PNG|OR17-1|LEFT TURN YIELD TO ONCOMING TRAFFIC
SNGR|S|24-MAR-2015|716|C:\USR\R2SIGN\SYM\OR17-6.PNG|OR17-6|LEFT TURN YIELD TO PEDS
SNGR|S|24-MAR-2015|717|C:\USR\R2SIGN\SYM\OR17-6A.PNG|OR17-6A|LEFT TURN YIELD TO PEDS AND BIKES
SNGR|S|24-MAR-2015|718|C:\USR\R2SIGN\SYM\OR12-8.PNG|OR12-8|LENGTH RESTRICTION SYMBOL SIGN
SNGR|S|24-MAR-2015|719|C:\USR\R2SIGN\SYM\OR16-2.PNG|OR16-2|LIGHTS
SNGR|S|24-MAR-2015|720|C:\USR\R2SIGN\SYM\OW11-8.PNG|OW11-8|LIVESTOCK
SNGR|S|24-MAR-2015|721|C:\USR\R2SIGN\SYM\OW15-5.PNG|OW15-5|LOG TRUCKS
SNGR|S|24-MAR-2015|722|C:\USR\R2SIGN\SYM\OW15-17.PNG|OW15-17|LONG LOAD
SNGR|S|24-MAR-2015|723|C:\USR\R2SIGN\SYM\OW12-4.PNG|OW12-4|LOW CLEARANCE ON SHOULDER
SNGR|S|24-MAR-2015|724|C:\USR\R2SIGN\SYM\OW12-2P.PNG|OW12-2P|LOW CLEARANCE SIGN
SNGR|S|24-MAR-2015|725|C:\USR\R2SIGN\SYM\OR14-6.PNG|OR14-6|MOTOR CARRIER PILOT CAR STOP MARKER
SNGR|S|24-MAR-2015|726|C:\USR\R2SIGN\SYM\OR22-1.PNG|OR22-1|MOTORCYCLISTS....
SNGR|S|24-MAR-2015|727|C:\USR\R2SIGN\SYM\OW7-3A.PNG|OW7-3a|NEXT XX MILES
SNGR|S|24-MAR-2015|728|C:\USR\R2SIGN\SYM\OR21-1.PNG|OR21-1|NO FISHING FROM BRIDGE
SNGR|S|24-MAR-2015|729|C:\USR\R2SIGN\SYM\OR22-15.PNG|OR22-15|NO LANE CHANGES AHEAD
SNGR|S|24-MAR-2015|730|C:\USR\R2SIGN\SYM\OR22-16.PNG|OR22-16|NO LANE CHANGES NEXT FT.
SNGR|S|24-MAR-2015|731|C:\USR\R2SIGN\SYM\OR22-17.PNG|OR22-17|NO LANE CHANGES NEXT 1/2 MILE
SNGR|S|24-MAR-2015|732|C:\USR\R2SIGN\SYM\OR3-2.PNG|OR3-2|NO LEFT TURN
SNGR|S|24-MAR-2015|733|C:\USR\R2SIGN\SYM\OW14-2A.PNG|OW14-2A|NO OUTLET
SNGR|S|24-MAR-2015|734|C:\USR\R2SIGN\SYM\OR7-1.PNG|OR7-1|NO OVERNIGHT PARKING
SNGR|S|24-MAR-2015|735|C:\USR\R2SIGN\SYM\OR7-3B.PNG|OR7-3B|NO PARKING ANYTIME WITH ARROW
SNGR|S|24-MAR-2015|736|C:\USR\R2SIGN\SYM\OR8-4A.PNG|OR8-4A|NO PARKING FOR UNATTENDED VEHICLES
SNGR|S|24-MAR-2015|737|C:\USR\R2SIGN\SYM\OR18-2.PNG|OR18-2|NO PARKING FOR UNATTENDED VEHICLES W/DATES
SNGR|S|24-MAR-2015|738|C:\USR\R2SIGN\SYM\OR8-8.PNG|OR8-8|NO PARKING ON HIGHWAY SHOULDERS
SNGR|S|24-MAR-2015|739|C:\USR\R2SIGN\SYM\OR8-1A.PNG|OR8-1A|NO PARKING TOW AWAY ZONE
SNGR|S|24-MAR-2015|740|C:\USR\R2SIGN\SYM\OR7-20.PNG|OR7-20|NO PARKING VEHICLES OVER X FEET HIGH
SNGR|S|24-MAR-2015|741|C:\USR\R2SIGN\SYM\OR7-3A.PNG|OR7-3A|NO PARKING WITH ARROW
SNGR|S|24-MAR-2015|742|C:\USR\R2SIGN\SYM\OR3-1.PNG|OR3-1|NO RIGHT TURN
SNGR|S|24-MAR-2015|743|C:\USR\R2SIGN\SYM\OR10-11A.PNG|OR10-11a|NO TURN ON RED
SNGR|S|24-MAR-2015|744|C:\USR\R2SIGN\SYM\OR3-3.PNG|OR3-3|NO TURNS
SNGR|S|24-MAR-2015|745|C:\USR\R2SIGN\SYM\OR5-3A.PNG|OR5-3A|NON-MOTORIZED ...EXIT
SNGR|S|24-MAR-2015|746|C:\USR\R2SIGN\SYM\OR5-3B.PNG|OR5-3B|NON-MOTORIZED ...POINT
SNGR|S|24-MAR-2015|747|C:\USR\R2SIGN\SYM\OW19-1.PNG|OW19-1|OBSTRUCTION MARKER
SNGR|S|24-MAR-2015|748|C:\USR\R2SIGN\SYM\OR20-1.PNG|OR20-1|ONE VEHICLE PER GREEN (PTR SIGN OPTION)
SNGR|S|24-MAR-2015|749|C:\USR\R2SIGN\SYM\OR20-3.PNG|OR20-3|ONE VEHICLE PER GREEN (PTR SIGN OPTION)
SNGR|S|24-MAR-2015|750|C:\USR\R2SIGN\SYM\OR6-2.PNG|OR6-2|ONE WAY
SNGR|S|24-MAR-2015|751|C:\USR\R2SIGN\SYM\OR5-11.PNG|OR5-11|ONE WAY TRAFFIC FOR TRUCKS AND BUSES
SNGR|S|24-MAR-2015|752|C:\USR\R2SIGN\SYM\OW11-7.PNG|OW11-7|OPEN RANGE
SNGR|S|24-MAR-2015|753|C:\USR\R2SIGN\SYM\OW15-16.PNG|OW15-16|OVERSIZE LOAD
SNGR|S|24-MAR-2015|754|C:\USR\R2SIGN\SYM\OR7-8.PNG|OR7-8|PARKING…
SNGR|S|24-MAR-2015|755|C:\USR\R2SIGN\SYM\OR4-10.PNG|OR4-10|PASSING LANE 1 MILE
SNGR|S|24-MAR-2015|756|C:\USR\R2SIGN\SYM\OR19-6.PNG|OR19-6|PATROLLED BY AIRCRAFT
SNGR|S|24-MAR-2015|757|C:\USR\R2SIGN\SYM\OW15-14.PNG|OW15-14|PREPARE TO STOP WHEN LIGHTS FLASH
SNGR|S|24-MAR-2015|758|C:\USR\R2SIGN\SYM\OW14-3.PNG|OW14-3|PRIVATE DRIVE
SNGR|S|24-MAR-2015|759|C:\USR\R2SIGN\SYM\OR10-4BR.PNG|OR10-4bR|PUSH BUTTON FOR PEDESTRIANS ( SYMBOL)
SNGR|S|24-MAR-2015|760|C:\USR\R2SIGN\SYM\OR22-18.PNG|OR22-18|RAMP CLOSED
SNGR|S|24-MAR-2015|761|C:\USR\R2SIGN\SYM\OR20-4.PNG|OR20-4|RAMP SIGNAL ON (PTR SIGN)
SNGR|S|24-MAR-2015|762|C:\USR\R2SIGN\SYM\OR2-5.PNG|OR2-5|REDUCED SPEED AHEAD
SNGR|S|24-MAR-2015|763|C:\USR\R2SIGN\SYM\OR15-15.PNG|OR15-15|REGULATORY RIDERS
SNGR|S|24-MAR-2015|764|C:\USR\R2SIGN\SYM\OR3-7R.PNG|OR3-7R|RIGHT LANE MUST TURN RIGHT
SNGR|S|24-MAR-2015|765|C:\USR\R2SIGN\SYM\OR3-5R.PNG|OR3-5R|RIGHT TURN ONLY
SNGR|S|24-MAR-2015|766|C:\USR\R2SIGN\SYM\OR3-11.PNG|OR3-11|RIGHT TURN PERMITTED WITHOUT STOPPING
SNGR|S|24-MAR-2015|767|C:\USR\R2SIGN\SYM\OR10-10R.PNG|OR10-10R|RIGHT TURN SIGNAL
SNGR|S|24-MAR-2015|768|C:\USR\R2SIGN\SYM\OR17-5.PNG|OR17-5|RIGHT TURN YIELD TO PEDS
SNGR|S|24-MAR-2015|769|C:\USR\R2SIGN\SYM\OR17-5A.PNG|OR17-5A|RIGHT TURN YIELD TO PEDS AND BIKES
SNGR|S|24-MAR-2015|770|C:\USR\R2SIGN\SYM\OR22-14.PNG|OR22-14|RIGHT TURN YIELD TO PEDS ON GREEN
SNGR|S|24-MAR-2015|771|C:\USR\R2SIGN\SYM\OR11-4A.PNG|OR11-4A|ROAD CLOSED...
SNGR|S|24-MAR-2015|772|C:\USR\R2SIGN\SYM\OW15-3.PNG|OW15-3|ROCKS
SNGR|S|24-MAR-2015|773|C:\USR\R2SIGN\SYM\OR22-3.PNG|OR22-3|SAFETY BELTS...
SNGR|S|24-MAR-2015|774|C:\USR\R2SIGN\SYM\OW15-19.PNG|OW15-19|SLIDES
SNGR|S|24-MAR-2015|775|C:\USR\R2SIGN\SYM\OWI5-19A.PNG|OWI5-19A|SLIDES RIDER: NEXT XX MILES
SNGR|S|24-MAR-2015|776|C:\USR\R2SIGN\SYM\OW15-1.PNG|OW15-1|SLOW
SNGR|S|24-MAR-2015|777|C:\USR\R2SIGN\SYM\OR4-15.PNG|OR4-15|SLOW MOVING VEHICLE TURNOUT
SNGR|S|24-MAR-2015|778|C:\USR\R2SIGN\SYM\OR4-13.PNG|OR4-13|SLOW MOVING VEHICLE TURNOUT 1/2 MILE
SNGR|S|24-MAR-2015|779|C:\USR\R2SIGN\SYM\OW7-4.PNG|OW7-4|SLOW TRUCKS
SNGR|S|24-MAR-2015|780|C:\USR\R2SIGN\SYM\OR18-3.PNG|OR18-3|SNO-PARK PARKING...
SNGR|S|24-MAR-2015|781|C:\USR\R2SIGN\SYM\OR18-4.PNG|OR18-4|SNO-PARK PARKING...
SNGR|S|24-MAR-2015|782|C:\USR\R2SIGN\SYM\OW15-15.PNG|OW15-15|SNOW ZONE
SNGR|S|24-MAR-2015|783|C:\USR\R2SIGN\SYM\OW3-5.PNG|OW3-5|SPEED REDUCTION
SNGR|S|24-MAR-2015|784|C:\USR\R2SIGN\SYM\OR2-1.PNG|OR2-1|SPEED XX
SNGR|S|24-MAR-2015|785|C:\USR\R2SIGN\SYM\R2-5C.PNG|R2-5C|SPEED ZONE AHEAD
SNGR|S|24-MAR-2015|786|C:\USR\R2SIGN\SYM\OR4-18.PNG|OR4-18|STATE LAW TRUCKS-CAMPERS-TRAILERS 4 LANES
SNGR|S|24-MAR-2015|787|C:\USR\R2SIGN\SYM\OR4-19.PNG|OR4-19|STATE LAW TRUCKS-CAMPERS-TRAILERS 6 LANES
SNGR|S|24-MAR-2015|788|C:\USR\R2SIGN\SYM\OW17-2.PNG|OW17-2|STEEL GRID DECK
SNGR|S|24-MAR-2015|789|C:\USR\R2SIGN\SYM\OW11-6.PNG|OW11-6|STEER SYMBOL
SNGR|S|24-MAR-2015|790|C:\USR\R2SIGN\SYM\OW21-1.PNG|OW21-1|STOP AHEAD
SNGR|S|24-MAR-2015|791|C:\USR\R2SIGN\SYM\OR1-5.PNG|OR1-5|STOP FLAP
SNGR|S|24-MAR-2015|792|C:\USR\R2SIGN\SYM\OR22-25L.PNG|OR22-25L|STOP HERE FOR PEDS
SNGR|S|24-MAR-2015|793|C:\USR\R2SIGN\SYM\OR22-25R.PNG|OR22-25R|STOP HERE FOR PEDS
